FileName,Full_Path,Label_0.5,Label_0.8,Speech_prob,Mammal_prob,Silence_prob,Stream_prob,Aircraft_prob,Frog_prob,Cicada_prob,Insect_prob,Rain_prob,Wind_prob,Bird_prob,Owl_prob
GW01_20250611_061500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW01_20250611_061500.wav,None,None,0.2066,0.0025,0.0356,0.0073,0.0289,0.0067,0.2968,0.2323,0.0055,0.0749,0.2399,0.0017
GW01_20250612_083000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW01_20250612_083000.wav,None,None,0.1571,0.005,0.0102,0.0324,0.0148,0.0123,0.4209,0.1792,0.0006,0.0907,0.0515,0.0012
GW01_20250729_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GW01_20250729_050000.wav,Cicada,None,0.0795,0.0049,0.0796,0.0122,0.0611,0.0327,0.5373,0.1469,0.0029,0.0259,0.1199,0.0035
GW01_20250712_091500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GW01_20250712_091500.wav,"Cicada,Insect",None,0.1155,0.0038,0.0277,0.0037,0.0211,0.0128,0.6688,0.5095,0.0007,0.0208,0.1351,0.0015
GW03_20250513_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GW03_20250513_050000.wav,None,None,0.1086,0.0062,0.0799,0.0155,0.0719,0.035,0.3209,0.2415,0.0026,0.0403,0.1436,0.0083
GW03_20250624_044500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW03_20250624_044500.wav,None,None,0.0108,0.0008,0.0095,0.0007,0.0171,0.0026,0.2481,0.3159,0.0001,0.1343,0.2063,0.0003
GWB01_20250712_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB01_20250712_050000.wav,None,None,0.1241,0.0031,0.1375,0.0249,0.1106,0.0594,0.4672,0.1233,0.0001,0.0051,0.0483,0.0029
GWB04_20250516_044500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB04_20250516_044500.wav,None,None,0.0992,0.0042,0.0633,0.0211,0.0356,0.0164,0.1719,0.2267,0.0005,0.2158,0.0689,0.0033
GWB04_20250717_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB04_20250717_050000.wav,Cicada,Cicada,0.1008,0.0019,0.0259,0.0079,0.0278,0.0224,0.8511,0.1269,0.001,0.0094,0.0458,0.004
GWB05_20250522_053000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB05_20250522_053000.wav,Insect,None,0.2509,0.0045,0.008,0.004,0.0465,0.0184,0.1288,0.7505,0.003,0.1478,0.1564,0.0018
GWB05_20250502_084500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB05_20250502_084500.wav,None,None,0.1851,0.004,0.0339,0.0072,0.0368,0.0067,0.1635,0.3751,0.0007,0.1114,0.2408,0.0007
GWB05_20250603_051500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB05_20250603_051500.wav,Cicada,None,0.023,0.0051,0.0434,0.005,0.0293,0.0733,0.5235,0.1956,0.0034,0.0046,0.0448,0.0023
GWB05_20250605_121500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB05_20250605_121500.wav,None,None,0.0377,0.0036,0.0115,0.0069,0.0191,0.0045,0.2523,0.261,0.0024,0.2543,0.2155,0.0025
GWB05_20250712_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB05_20250712_050000.wav,Cicada,None,0.0392,0.0031,0.0459,0.0067,0.0466,0.0274,0.5847,0.0872,0.0002,0.0089,0.0858,0.0009
GWB05_20250703_123000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB05_20250703_123000.wav,None,None,0.0839,0.0019,0.0147,0.0015,0.0254,0.0104,0.3913,0.439,0.0003,0.0186,0.2215,0.0004
GWU02_20250430_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU02_20250430_050000.wav,None,None,0.0137,0.0011,0.0317,0.0014,0.0215,0.0032,0.2411,0.4852,0.0002,0.3012,0.2381,0.0003
GWU02_20250423_060000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU02_20250423_060000.wav,None,None,0.1301,0.0102,0.1307,0.0267,0.0666,0.0676,0.1904,0.2178,0.006,0.0598,0.0771,0.0222
GWU02_20250513_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250513_050000.wav,None,None,0.1002,0.0051,0.1477,0.0234,0.0782,0.0488,0.2712,0.2668,0.0012,0.018,0.1176,0.0078
GWU02_20250513_060000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU02_20250513_060000.wav,None,None,0.056,0.005,0.0489,0.0163,0.0329,0.0178,0.171,0.4324,0.0028,0.0435,0.1684,0.0052
GWU02_20250604_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU02_20250604_050000.wav,None,None,0.2132,0.0076,0.1059,0.0231,0.0764,0.0428,0.2632,0.4538,0.0083,0.0497,0.1468,0.0324
GWU02_20250607_060000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU02_20250607_060000.wav,None,None,0.1142,0.0027,0.0333,0.0061,0.0263,0.0136,0.2699,0.4197,0.0035,0.0247,0.2542,0.0006
GWU02_20250601_080000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250601_080000.wav,Insect,None,0.1162,0.0083,0.0948,0.0089,0.049,0.059,0.1297,0.5963,0.0018,0.0504,0.191,0.0064
GWU02_20250723_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWU02_20250723_050000.wav,None,None,0.0109,0.001,0.0115,0.001,0.0271,0.0052,0.2469,0.1892,0.0002,0.018,0.2004,0.0004
GWU02_20250711_062900,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250711_062900.wav,None,None,0.2706,0.0061,0.0361,0.0093,0.083,0.0744,0.4096,0.1211,0.2607,0.0074,0.0666,0.0021
GWU04_20250422_064500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU04_20250422_064500.wav,None,None,0.2457,0.0076,0.0808,0.0501,0.0558,0.0544,0.1893,0.3507,0.0028,0.0525,0.084,0.0203
GWU04_20250502_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU04_20250502_050000.wav,None,None,0.0225,0.0028,0.0124,0.0024,0.0496,0.018,0.2647,0.1584,0.0001,0.0676,0.0936,0.0005
GWU04_20250517_071500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU04_20250517_071500.wav,None,None,0.1355,0.0079,0.0721,0.0153,0.0407,0.0178,0.1855,0.3599,0.0042,0.1925,0.149,0.009
GWU04_20250527_080000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU04_20250527_080000.wav,Cicada,None,0.1099,0.0101,0.0339,0.0194,0.0208,0.0493,0.6823,0.0503,0.0032,0.0174,0.093,0.0025
GWU04_20250608_044500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU04_20250608_044500.wav,None,None,0.1216,0.0053,0.1342,0.0217,0.041,0.1034,0.3905,0.1739,0.0027,0.0187,0.0661,0.0161
GWU04_20250628_064500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU04_20250628_064500.wav,None,None,0.0547,0.0042,0.0179,0.0147,0.0298,0.0069,0.2125,0.1933,0.0038,0.1157,0.1976,0.0034
GWU04_20250615_091500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU04_20250615_091500.wav,None,None,0.1988,0.0144,0.0979,0.0183,0.0556,0.0469,0.2415,0.2341,0.0049,0.0264,0.1923,0.0165
GWU04_20250705_044500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU04_20250705_044500.wav,Insect,None,0.0895,0.0015,0.0168,0.0028,0.0112,0.0065,0.1864,0.5404,0.0009,0.3699,0.1686,0.0014
GWU05_20250629_044500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU05_20250629_044500.wav,None,None,0.019,0.0017,0.0027,0.0022,0.0235,0.0051,0.4423,0.3688,0.0,0.0684,0.0588,0.0001
GW03_20250514_093000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GW03_20250514_093000.wav,None,None,0.4161,0.0034,0.0194,0.0198,0.0247,0.008,0.2526,0.3009,0.0007,0.0445,0.0603,0.0017
GW03_20250518_110000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GW03_20250518_110000.wav,"Insect,Wind",None,0.0589,0.0011,0.0026,0.0038,0.0141,0.0043,0.2735,0.5252,0.0001,0.6397,0.1733,0.0003
GW03_20250516_144500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GW03_20250516_144500.wav,None,None,0.0551,0.0015,0.007,0.0153,0.0248,0.0062,0.1723,0.0686,0.0007,0.1955,0.0717,0.0005
GWB02_20250422_060000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB02_20250422_060000.wav,None,None,0.1526,0.0043,0.0249,0.0084,0.0252,0.0067,0.1643,0.1819,0.0049,0.285,0.1442,0.0034
GWB02_20250410_081500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB02_20250410_081500.wav,None,None,0.0981,0.007,0.117,0.0769,0.0261,0.0614,0.1008,0.1195,0.0098,0.03,0.0318,0.0133
GWB02_20250421_100000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB02_20250421_100000.wav,None,None,0.1483,0.0022,0.0081,0.0138,0.0084,0.0024,0.4691,0.1929,0.0014,0.2158,0.0756,0.0013
GWB02_20250514_060000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB02_20250514_060000.wav,None,None,0.1018,0.0015,0.0207,0.0151,0.0282,0.0045,0.1723,0.1855,0.0012,0.1059,0.1424,0.0005
GWB02_20250521_080000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB02_20250521_080000.wav,"Insect,Wind",None,0.1764,0.0014,0.0026,0.0033,0.0083,0.0017,0.2421,0.5035,0.0003,0.6202,0.2362,0.0003
GWB02_20250519_110000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB02_20250519_110000.wav,Insect,None,0.4618,0.0039,0.0166,0.0307,0.0267,0.0498,0.2967,0.5509,0.0012,0.0308,0.061,0.0036
GWB02_20250519_134500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB02_20250519_134500.wav,"Speech,Insect",None,0.5391,0.0017,0.0042,0.015,0.0137,0.0091,0.2354,0.5251,0.0005,0.1381,0.102,0.0032
GWB02_20250513_140000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB02_20250513_140000.wav,None,None,0.1816,0.001,0.0133,0.0417,0.0197,0.0328,0.4111,0.2932,0.0069,0.0111,0.0245,0.0023
GWB02_20250515_164500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB02_20250515_164500.wav,None,None,0.0362,0.0013,0.0105,0.0365,0.0145,0.0073,0.2703,0.4284,0.0007,0.1172,0.048,0.0014
GWB02_20250601_093000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB02_20250601_093000.wav,None,None,0.2653,0.0034,0.0137,0.0288,0.0178,0.0086,0.2813,0.4271,0.0008,0.2309,0.1423,0.0019
GWB02_20250609_103000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB02_20250609_103000.wav,"Speech,Insect",Insect,0.5536,0.0055,0.018,0.0107,0.0113,0.0278,0.1787,0.8002,0.0007,0.0203,0.0461,0.0021
GWB02_20250611_123000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB02_20250611_123000.wav,None,None,0.4412,0.0022,0.014,0.0028,0.0284,0.0114,0.3079,0.3819,0.0042,0.0662,0.1427,0.0007
GWB02_20250607_140000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB02_20250607_140000.wav,Insect,None,0.1164,0.0022,0.0112,0.0147,0.0093,0.0036,0.1859,0.5048,0.0006,0.3946,0.1054,0.0014
GWB02_20250602_161500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB02_20250602_161500.wav,None,None,0.3299,0.0065,0.0259,0.0144,0.0216,0.0109,0.3313,0.2811,0.0021,0.0631,0.1455,0.0037
GWB02_20250601_180000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB02_20250601_180000.wav,None,None,0.1485,0.005,0.0331,0.0209,0.0033,0.0549,0.1877,0.0207,0.0104,0.0611,0.0684,0.0029
GWB02_20250714_060000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB02_20250714_060000.wav,Cicada,None,0.1289,0.002,0.0098,0.0073,0.0143,0.0029,0.5231,0.2011,0.005,0.2024,0.0933,0.0014
GWB02_20250729_100000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB02_20250729_100000.wav,Cicada,None,0.0839,0.0022,0.0022,0.0071,0.0151,0.0076,0.7362,0.2507,0.0017,0.1634,0.0387,0.0012
GWB02_20250723_133000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB02_20250723_133000.wav,None,None,0.2967,0.0019,0.004,0.004,0.0075,0.0068,0.1563,0.426,0.0005,0.2212,0.1121,0.0012
GWB02_20250701_141500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB02_20250701_141500.wav,None,None,0.107,0.0015,0.0043,0.0156,0.0043,0.0039,0.203,0.2393,0.0002,0.1992,0.302,0.0002
GWB02_20250707_173000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB02_20250707_173000.wav,None,None,0.2279,0.0065,0.0582,0.0204,0.0365,0.0165,0.1124,0.2975,0.0097,0.2337,0.1378,0.0073
GWB02_20250718_180000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB02_20250718_180000.wav,Wind,None,0.0363,0.001,0.0116,0.0034,0.0154,0.0012,0.0886,0.276,0.0011,0.5877,0.1635,0.0002
GWB03_20250619_051500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB03_20250619_051500.wav,Wind,None,0.0184,0.0009,0.0028,0.0058,0.0112,0.0021,0.1023,0.2751,0.0015,0.6707,0.1361,0.0002
GWB07_20250429_073000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB07_20250429_073000.wav,Cicada,None,0.183,0.0024,0.0065,0.016,0.0408,0.0168,0.5408,0.4923,0.0003,0.0806,0.084,0.0008
GWB07_20250515_061500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB07_20250515_061500.wav,Wind,None,0.0888,0.0012,0.0146,0.0067,0.0226,0.0022,0.1063,0.3526,0.0004,0.5156,0.2293,0.0006
GWB07_20250508_073000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB07_20250508_073000.wav,None,None,0.1203,0.0028,0.0396,0.0125,0.0431,0.0098,0.1067,0.1989,0.0047,0.1172,0.1456,0.0035
GWB07_20250523_114500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB07_20250523_114500.wav,None,None,0.3009,0.004,0.0116,0.015,0.0181,0.0082,0.3038,0.4918,0.0006,0.0765,0.0658,0.0006
GWB07_20250526_124500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB07_20250526_124500.wav,"Cicada,Insect",None,0.1591,0.0005,0.005,0.0158,0.0112,0.0151,0.5478,0.5583,0.0015,0.0155,0.0335,0.0015
GWB07_20250527_151500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB07_20250527_151500.wav,None,None,0.4866,0.0023,0.0418,0.0109,0.0101,0.2245,0.4102,0.0374,0.0015,0.0005,0.0079,0.0084
GWB07_20250502_174500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB07_20250502_174500.wav,Wind,Wind,0.1399,0.0008,0.0015,0.0023,0.012,0.0008,0.0496,0.2066,0.0002,0.8333,0.233,0.0001
GWB07_20250626_053000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB07_20250626_053000.wav,None,None,0.0753,0.0006,0.0058,0.0084,0.0062,0.0039,0.08,0.2107,0.0008,0.4815,0.1616,0.0003
GWB07_20250620_060000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB07_20250620_060000.wav,None,None,0.2774,0.0039,0.0652,0.0057,0.0127,0.0385,0.0581,0.2615,0.0005,0.1242,0.1215,0.0066
GWB07_20250728_051500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB07_20250728_051500.wav,None,None,0.0393,0.0013,0.0108,0.0085,0.031,0.0049,0.3745,0.3657,0.0002,0.3935,0.0797,0.0007
GWB07_20250728_060000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB07_20250728_060000.wav,None,None,0.2997,0.0044,0.0388,0.0127,0.0097,0.0177,0.2752,0.1705,0.0031,0.0567,0.0756,0.0028
GWB07_20250715_090000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB07_20250715_090000.wav,None,None,0.4705,0.0008,0.0114,0.0181,0.0042,0.0051,0.0551,0.026,0.0001,0.0857,0.1406,0.0002
GWB07_20250729_100000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB07_20250729_100000.wav,None,None,0.1652,0.0051,0.014,0.0131,0.0162,0.0115,0.4328,0.0406,0.0023,0.0159,0.1184,0.0011
GWU04_20250523_060000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU04_20250523_060000.wav,None,None,0.0565,0.0039,0.0168,0.0223,0.0347,0.0057,0.1711,0.2681,0.0019,0.339,0.1565,0.0045
GWU04_20250502_083000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU04_20250502_083000.wav,None,None,0.0948,0.0038,0.0237,0.0145,0.0179,0.0081,0.3909,0.2617,0.0012,0.1031,0.1575,0.0033
GWU04_20250501_103000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU04_20250501_103000.wav,None,None,0.1087,0.0047,0.0293,0.0143,0.047,0.0134,0.2929,0.4093,0.003,0.144,0.1675,0.0048
GWU04_20250624_104500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU04_20250624_104500.wav,None,None,0.0968,0.0199,0.0426,0.0875,0.0381,0.0349,0.3863,0.1652,0.0019,0.0509,0.0813,0.0067
GWU04_20250713_064500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU04_20250713_064500.wav,None,None,0.15,0.008,0.0307,0.0396,0.0382,0.0336,0.4319,0.1601,0.0269,0.018,0.0649,0.0051
GW01_20250301_084500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GW01_20250301_084500.wav,None,None,0.1581,0.0132,0.0312,0.0903,0.0588,0.0707,0.227,0.0356,0.0046,0.0103,0.0274,0.0009
GW01_20250312_111500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GW01_20250312_111500.wav,None,None,0.2809,0.0079,0.0685,0.016,0.0529,0.032,0.361,0.2045,0.018,0.0342,0.1557,0.0074
GW01_20250430_101500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GW01_20250430_101500.wav,None,None,0.1859,0.0057,0.0919,0.0047,0.0622,0.0224,0.2437,0.2679,0.0122,0.0448,0.1321,0.007
GW01_20250407_123000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GW01_20250407_123000.wav,None,None,0.1289,0.0035,0.0251,0.0122,0.0375,0.0089,0.2872,0.0215,0.0053,0.0568,0.121,0.0024
GW01_20250423_153000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GW01_20250423_153000.wav,None,None,0.0888,0.0048,0.0841,0.0122,0.0548,0.021,0.4772,0.0168,0.2489,0.0015,0.1209,0.0074
GW01_20241123_114500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GW01_20241123_114500.wav,None,None,0.2727,0.0041,0.0128,0.0181,0.0373,0.014,0.4548,0.1039,0.0057,0.0943,0.0376,0.0035
GW03_20250501_083000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GW03_20250501_083000.wav,None,None,0.1836,0.0103,0.0379,0.0665,0.0662,0.0285,0.1576,0.3598,0.0011,0.1095,0.1538,0.0082
GWB01_20250510_071500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB01_20250510_071500.wav,Cicada,None,0.391,0.0029,0.0272,0.0381,0.0426,0.0081,0.5792,0.4328,0.0011,0.0533,0.0758,0.0033
GWB01_20250530_114500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB01_20250530_114500.wav,None,None,0.1075,0.0071,0.0995,0.036,0.052,0.1782,0.3149,0.3727,0.0028,0.0117,0.0307,0.0068
GWB01_20250530_134500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB01_20250530_134500.wav,None,None,0.1854,0.0069,0.0696,0.0574,0.0575,0.1653,0.3735,0.224,0.0007,0.0046,0.0341,0.0072
GWB01_20250518_160000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB01_20250518_160000.wav,Insect,None,0.3529,0.0046,0.0307,0.0426,0.0473,0.028,0.1247,0.6118,0.0004,0.0385,0.0519,0.0022
GWB01_20250607_150000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB01_20250607_150000.wav,None,None,0.1598,0.0084,0.0756,0.047,0.0462,0.0329,0.1514,0.4737,0.0004,0.0277,0.0398,0.0027
GWB04_20250520_053000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB04_20250520_053000.wav,None,None,0.0623,0.0042,0.0467,0.0252,0.0409,0.0252,0.1179,0.1645,0.0004,0.0386,0.0662,0.0016
GWB04_20250527_071500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB04_20250527_071500.wav,None,None,0.1836,0.0039,0.0483,0.0194,0.0312,0.0525,0.0841,0.3383,0.0004,0.0364,0.0684,0.0035
GWB04_20250530_081500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB04_20250530_081500.wav,None,None,0.1716,0.0026,0.0119,0.083,0.0401,0.0083,0.0858,0.2052,0.0008,0.123,0.0436,0.0035
GWB04_20250526_110000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB04_20250526_110000.wav,None,None,0.151,0.0057,0.0533,0.0331,0.0182,0.0281,0.2913,0.0977,0.0031,0.0334,0.0725,0.0091
